run_id,model_family,strategy,horizon,video_id,text_present,y_true_log,pred_log,residual_log,abs_residual_log
colab-gbdt-20260306T070623Z,gbdt,concat,30,hAvX1pgwAIY,1.0,13.060710906982422,13.585238456726074,0.5245275497436523,0.5245275497436523
colab-gbdt-20260306T070623Z,gbdt,concat,30,d99UXbWnVd8,1.0,14.071003913879396,12.594983100891112,-1.4760208129882812,1.4760208129882812
colab-gbdt-20260306T070623Z,gbdt,concat,30,t_yx2BzTPG0,1.0,14.68625259399414,12.294496536254885,-2.391756057739258,2.391756057739258
colab-gbdt-20260306T070623Z,gbdt,concat,30,s2DlkLqVuT4,1.0,13.152409553527832,13.92173957824707,0.7693300247192383,0.7693300247192383
colab-gbdt-20260306T070623Z,gbdt,concat,30,pUZKGk0JYiw,1.0,12.475996971130373,13.443740844726562,0.9677438735961914,0.9677438735961914
colab-gbdt-20260306T070623Z,gbdt,concat,30,ZWNPna7Lz18,1.0,13.455740928649902,11.111345291137695,-2.344395637512207,2.344395637512207
colab-gbdt-20260306T070623Z,gbdt,concat,30,CTkxWexy6i4,0.0,4.976733684539795,6.020928859710693,1.0441951751708984,1.0441951751708984
colab-gbdt-20260306T070623Z,gbdt,concat,30,YNGkRufI3dU,0.0,14.514707565307615,14.052084922790527,-0.4626226425170898,0.4626226425170898
colab-gbdt-20260306T070623Z,gbdt,concat,30,xzRYER5Mqlo,1.0,7.167809009552002,9.36638641357422,2.198577404022217,2.198577404022217
colab-gbdt-20260306T070623Z,gbdt,concat,30,N2467TEyS48,1.0,2.7725887298583984,5.379141807556152,2.606553077697754,2.606553077697754
colab-gbdt-20260306T070623Z,gbdt,concat,30,Ig1rAUAirTo,1.0,10.860631942749023,11.628531455993652,0.7678995132446289,0.7678995132446289
colab-gbdt-20260306T070623Z,gbdt,concat,30,d3B2h8VOINc,1.0,11.208043098449709,14.120649337768556,2.9126062393188477,2.9126062393188477
colab-gbdt-20260306T070623Z,gbdt,concat,30,p4KZ7JasedA,1.0,14.663186073303224,14.137077331542969,-0.5261087417602539,0.5261087417602539
colab-gbdt-20260306T070623Z,gbdt,concat,30,u-lieLKwJvw,1.0,10.299508094787598,12.944159507751465,2.644651412963867,2.644651412963867
colab-gbdt-20260306T070623Z,gbdt,concat,30,xIfzQLIjNGU,1.0,14.52197551727295,14.94731330871582,0.4253377914428711,0.4253377914428711
colab-gbdt-20260306T070623Z,gbdt,concat,30,vW8XcgXd6xo,1.0,6.806829452514648,5.064239501953125,-1.7425899505615234,1.7425899505615234
